"GenericTypeResolver.java:265"$1$"					if (generic != ResolvableType.NONE) {"
"GenericTypeResolver.java:266"$1$"						typeVariableMap.put(variables[i], generic.getType());"
"GenericTypeResolver.java:267"$1$"					}"
"GenericTypeResolver.java:268"$0$"				}"
"GenericTypeResolver.java:269"$0$"			}"
"GenericTypeResolver.java:270"$0$"			buildTypeVariableMap(type.getSuperType(), typeVariableMap);"
"GenericTypeResolver.java:271"$1$"			for (ResolvableType interfaceType : type.getInterfaces()) {"
"GenericTypeResolver.java:272"$1$"				buildTypeVariableMap(interfaceType, typeVariableMap);"
"GenericTypeResolver.java:273"$1$"			}"
"GenericTypeResolver.java:274"$1$"			if (resolved != null && resolved.isMemberClass()) {"
"GenericTypeResolver.java:275"$1$"				buildTypeVariableMap(ResolvableType.forClass(resolved.getEnclosingClass()), typeVariableMap);"
"GenericTypeResolver.java:276"$1$"			}"
"GenericTypeResolver.java:277"$0$"		}"
"GenericTypeResolver.java:278"$0$"	}"
"GenericTypeResolver.java:279"$0$""
"GenericTypeResolver.java:280"$0$""
"GenericTypeResolver.java:281"$1$"	@SuppressWarnings({""serial"", ""rawtypes""})"
"GenericTypeResolver.java:282"$1$"	private static class TypeVariableMapVariableResolver implements ResolvableType.VariableResolver {"
"GenericTypeResolver.java:283"$1$""
"GenericTypeResolver.java:284"$1$"		private final Map<TypeVariable, Type> typeVariableMap;"
"GenericTypeResolver.java:285"$1$""
"GenericTypeResolver.java:286"$1$"		public TypeVariableMapVariableResolver(Map<TypeVariable, Type> typeVariableMap) {"
"GenericTypeResolver.java:287"$1$"			this.typeVariableMap = typeVariableMap;"
"GenericTypeResolver.java:288"$1$"		}"
"GenericTypeResolver.java:289"$0$""
"GenericTypeResolver.java:290"$0$"		@Override"
"GenericTypeResolver.java:291"$0$"		@Nullable"
"GenericTypeResolver.java:292"$1$"		public ResolvableType resolveVariable(TypeVariable<?> variable) {"
"GenericTypeResolver.java:293"$1$"			Type type = this.typeVariableMap.get(variable);"
"GenericTypeResolver.java:294"$1$"			return (type != null ? ResolvableType.forType(type) : null);"
"GenericTypeResolver.java:295"$1$"		}"
"GenericTypeResolver.java:296"$0$""
"GenericTypeResolver.java:297"$0$"		@Override"
"GenericTypeResolver.java:298"$1$"		public Object getSource() {"
"GenericTypeResolver.java:299"$1$"			return this.typeVariableMap;"
"GenericTypeResolver.java:300"$1$"		}"
"GenericTypeResolver.java:301"$0$"	}"
"GenericTypeResolver.java:302"$0$""
"GenericTypeResolver.java:303"$0$"}"
"AttributeAccessorSupport.java:1"$0$"/*"
"AttributeAccessorSupport.java:2"$0$" * Copyright 2002-2018 the original author or authors."
"AttributeAccessorSupport.java:3"$0$" *"
"AttributeAccessorSupport.java:4"$0$" * Licensed under the Apache License, Version 2.0 (the ""License"");"
"AttributeAccessorSupport.java:5"$0$" * you may not use this file except in compliance with the License."
"AttributeAccessorSupport.java:6"$0$" * You may obtain a copy of the License at"
"AttributeAccessorSupport.java:7"$0$" *"
"AttributeAccessorSupport.java:8"$0$" *      https://www.apache.org/licenses/LICENSE-2.0"
"AttributeAccessorSupport.java:9"$0$" *"
"AttributeAccessorSupport.java:10"$0$" * Unless required by applicable law or agreed to in writing, software"
"AttributeAccessorSupport.java:11"$0$" * distributed under the License is distributed on an ""AS IS"" BASIS,"
"AttributeAccessorSupport.java:12"$0$" * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied."
"AttributeAccessorSupport.java:13"$0$" * See the License for the specific language governing permissions and"
"AttributeAccessorSupport.java:14"$0$" * limitations under the License."
"AttributeAccessorSupport.java:15"$0$" */"
"AttributeAccessorSupport.java:16"$0$""
"AttributeAccessorSupport.java:17"$0$"package org.springframework.core;"
"AttributeAccessorSupport.java:18"$0$""
"AttributeAccessorSupport.java:19"$0$"import java.io.Serializable;"
"AttributeAccessorSupport.java:20"$0$"import java.util.LinkedHashMap;"
"AttributeAccessorSupport.java:21"$0$"import java.util.Map;"
"AttributeAccessorSupport.java:22"$0$""
"AttributeAccessorSupport.java:23"$0$"import org.springframework.lang.Nullable;"
"AttributeAccessorSupport.java:24"$0$"import org.springframework.util.Assert;"
"AttributeAccessorSupport.java:25"$0$"import org.springframework.util.StringUtils;"
"AttributeAccessorSupport.java:26"$0$""
"AttributeAccessorSupport.java:27"$0$"/**"
"AttributeAccessorSupport.java:28"$1$" * Support class for {@link AttributeAccessor AttributeAccessors}, providing"
"AttributeAccessorSupport.java:29"$0$" * a base implementation of all methods. To be extended by subclasses."
"AttributeAccessorSupport.java:30"$0$" *"
"AttributeAccessorSupport.java:31"$1$" * <p>{@link Serializable} if subclasses and all attribute values are {@link Serializable}."
"AttributeAccessorSupport.java:32"$0$" *"
"AttributeAccessorSupport.java:33"$0$" * @author Rob Harrop"
"AttributeAccessorSupport.java:34"$0$" * @author Juergen Hoeller"
"AttributeAccessorSupport.java:35"$0$" * @since 2.0"
"AttributeAccessorSupport.java:36"$0$" */"
"AttributeAccessorSupport.java:37"$0$"SuppressWarnings(""serial"")"
"AttributeAccessorSupport.java:38"$1$"public abstract class AttributeAccessorSupport implements AttributeAccessor, Serializable {"
"AttributeAccessorSupport.java:39"$1$""
"AttributeAccessorSupport.java:40"$1$"	/** Map with String keys and Object values. */"
"AttributeAccessorSupport.java:41"$1$"	private final Map<String, Object> attributes = new LinkedHashMap<>();"
"AttributeAccessorSupport.java:42"$1$""
"AttributeAccessorSupport.java:43"$1$""
"AttributeAccessorSupport.java:44"$1$"	@Override"
"AttributeAccessorSupport.java:45"$1$"	public void setAttribute(String name, @Nullable Object value) {"
"AttributeAccessorSupport.java:46"$1$"		Assert.notNull(name, ""Name must not be null"");"
"AttributeAccessorSupport.java:47"$1$"		if (value != null) {"
"AttributeAccessorSupport.java:48"$1$"			this.attributes.put(name, value);"
"AttributeAccessorSupport.java:49"$1$"		}"
"AttributeAccessorSupport.java:50"$1$"		else {"
"AttributeAccessorSupport.java:51"$1$"			removeAttribute(name);"
"AttributeAccessorSupport.java:52"$1$"		}"
"AttributeAccessorSupport.java:53"$0$"	}"
"AttributeAccessorSupport.java:54"$0$""
"AttributeAccessorSupport.java:55"$0$"	@Override"
"AttributeAccessorSupport.java:56"$0$"	@Nullable"
"AttributeAccessorSupport.java:57"$1$"	public Object getAttribute(String name) {"
"AttributeAccessorSupport.java:58"$1$"		Assert.notNull(name, ""Name must not be null"");"
"AttributeAccessorSupport.java:59"$1$"		return this.attributes.get(name);"
"AttributeAccessorSupport.java:60"$1$"	}"
"AttributeAccessorSupport.java:61"$0$""
"AttributeAccessorSupport.java:62"$0$"	@Override"
"AttributeAccessorSupport.java:63"$0$"	@Nullable"
"AttributeAccessorSupport.java:64"$1$"	public Object removeAttribute(String name) {"
"AttributeAccessorSupport.java:65"$1$"		Assert.notNull(name, ""Name must not be null"");"
"AttributeAccessorSupport.java:66"$1$"		return this.attributes.remove(name);"
"AttributeAccessorSupport.java:67"$1$"	}"
"AttributeAccessorSupport.java:68"$0$""
"AttributeAccessorSupport.java:69"$0$"	@Override"
"AttributeAccessorSupport.java:70"$1$"	public boolean hasAttribute(String name) {"
"AttributeAccessorSupport.java:71"$1$"		Assert.notNull(name, ""Name must not be null"");"
"AttributeAccessorSupport.java:72"$1$"		return this.attributes.containsKey(name);"
"AttributeAccessorSupport.java:73"$1$"	}"
"AttributeAccessorSupport.java:74"$0$""
"AttributeAccessorSupport.java:75"$0$"	@Override"
"AttributeAccessorSupport.java:76"$1$"	public String[] attributeNames() {"
"AttributeAccessorSupport.java:77"$1$"		return StringUtils.toStringArray(this.attributes.keySet());"
"AttributeAccessorSupport.java:78"$1$"	}"
"AttributeAccessorSupport.java:79"$0$""
"AttributeAccessorSupport.java:80"$0$""
"AttributeAccessorSupport.java:81"$0$"	/**"
"AttributeAccessorSupport.java:82"$0$"	 * Copy the attributes from the supplied AttributeAccessor to this accessor."
"AttributeAccessorSupport.java:83"$0$"	 * @param source the AttributeAccessor to copy from"
"AttributeAccessorSupport.java:84"$0$"	 */"
"AttributeAccessorSupport.java:85"$1$"	protected void copyAttributesFrom(AttributeAccessor source) {"
"AttributeAccessorSupport.java:86"$1$"		Assert.notNull(source, ""Source must not be null"");"
"AttributeAccessorSupport.java:87"$1$"		String[] attributeNames = source.attributeNames();"
"AttributeAccessorSupport.java:88"$1$"		for (String attributeName : attributeNames) {"
"AttributeAccessorSupport.java:89"$1$"			setAttribute(attributeName, source.getAttribute(attributeName));"
"AttributeAccessorSupport.java:90"$1$"		}"
"AttributeAccessorSupport.java:91"$0$"	}"
"AttributeAccessorSupport.java:92"$0$""
"AttributeAccessorSupport.java:93"$0$""
"AttributeAccessorSupport.java:94"$0$"	@Override"
"AttributeAccessorSupport.java:95"$1$"	public boolean equals(@Nullable Object other) {"
"AttributeAccessorSupport.java:96"$1$"		return (this == other || (other instanceof AttributeAccessorSupport &&"
"AttributeAccessorSupport.java:97"$1$"				this.attributes.equals(((AttributeAccessorSupport) other).attributes)));"
"AttributeAccessorSupport.java:98"$1$"	}"
"AttributeAccessorSupport.java:99"$0$""
"AttributeAccessorSupport.java:100"$0$"	@Override"
"AttributeAccessorSupport.java:101"$1$"	public int hashCode() {"
"AttributeAccessorSupport.java:102"$1$"		return this.attributes.hashCode();"
"AttributeAccessorSupport.java:103"$1$"	}"
"AttributeAccessorSupport.java:104"$0$""
"AttributeAccessorSupport.java:105"$0$"}"
"PathResource.java:1"$0$"/*"
"PathResource.java:2"$0$" * Copyright 2002-2019 the original author or authors."
"PathResource.java:3"$0$" *"
"PathResource.java:4"$0$" * Licensed under the Apache License, Version 2.0 (the ""License"");"
"PathResource.java:5"$0$" * you may not use this file except in compliance with the License."
"PathResource.java:6"$0$" * You may obtain a copy of the License at"
"PathResource.java:7"$0$" *"
"PathResource.java:8"$0$" *      https://www.apache.org/licenses/LICENSE-2.0"
"PathResource.java:9"$0$" *"
"PathResource.java:10"$0$" * Unless required by applicable law or agreed to in writing, software"
"PathResource.java:11"$0$" * distributed under the License is distributed on an ""AS IS"" BASIS,"
"PathResource.java:12"$0$" * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied."
"PathResource.java:13"$0$" * See the License for the specific language governing permissions and"
"PathResource.java:14"$0$" * limitations under the License."
"PathResource.java:15"$0$" */"
"PathResource.java:16"$0$""
"PathResource.java:17"$0$"package org.springframework.core.io;"
"PathResource.java:18"$0$""
"PathResource.java:19"$0$"import java.io.File;"
"PathResource.java:20"$0$"import java.io.FileNotFoundException;"
"PathResource.java:21"$0$"import java.io.IOException;"
"PathResource.java:22"$0$"import java.io.InputStream;"
"PathResource.java:23"$0$"import java.io.OutputStream;"
"PathResource.java:24"$0$"import java.net.URI;"
"PathResource.java:25"$0$"import java.net.URL;"
"PathResource.java:26"$0$"import java.nio.channels.ReadableByteChannel;"
"PathResource.java:27"$0$"import java.nio.channels.WritableByteChannel;"
"PathResource.java:28"$0$"import java.nio.file.Files;"
"PathResource.java:29"$0$"import java.nio.file.NoSuchFileException;"
"PathResource.java:30"$0$"import java.nio.file.OpenOption;"
"PathResource.java:31"$0$"import java.nio.file.Path;"
"PathResource.java:32"$0$"import java.nio.file.Paths;"
"PathResource.java:33"$0$"import java.nio.file.StandardOpenOption;"
"PathResource.java:34"$0$""
"PathResource.java:35"$0$"import org.springframework.lang.Nullable;"
"PathResource.java:36"$0$"import org.springframework.util.Assert;"
"PathResource.java:37"$0$""
"PathResource.java:38"$0$"/**"
"PathResource.java:39"$1$" * {@link Resource} implementation for {@link java.nio.file.Path} handles,"
"PathResource.java:40"$1$" * performing all operations and transformations via the {@code Path} API."
"PathResource.java:41"$1$" * Supports resolution as a {@link File} and also as a {@link URL}."
"PathResource.java:42"$1$" * Implements the extended {@link WritableResource} interface."
"PathResource.java:43"$0$" *"
"PathResource.java:44"$1$" * <p>Note: As of 5.1, {@link java.nio.file.Path} support is also available"
"PathResource.java:45"$1$" * in {@link FileSystemResource#FileSystemResource(Path) FileSystemResource},"
"PathResource.java:46"$0$" * applying Spring's standard String-based path transformations but"
"PathResource.java:47"$1$" * performing all operations via the {@link java.nio.file.Files} API."
"PathResource.java:48"$1$" * This {@code PathResource} is effectively a pure {@code java.nio.path.Path}"
"PathResource.java:49"$1$" * based alternative with different {@code createRelative} behavior."
"PathResource.java:50"$0$" *"
"PathResource.java:51"$0$" * @author Philippe Marschall"
"PathResource.java:52"$0$" * @author Juergen Hoeller"
"PathResource.java:53"$0$" * @since 4.0"
"PathResource.java:54"$0$" * @see java.nio.file.Path"
"PathResource.java:55"$0$" * @see java.nio.file.Files"
"PathResource.java:56"$0$" * @see FileSystemResource"
"PathResource.java:57"$0$" */"
"PathResource.java:58"$1$"public class PathResource extends AbstractResource implements WritableResource {"
"PathResource.java:59"$1$""
"PathResource.java:60"$1$"	private final Path path;"
"PathResource.java:61"$1$""
"PathResource.java:62"$1$""
"PathResource.java:63"$1$"	/**"
"PathResource.java:64"$1$"	 * Create a new PathResource from a Path handle."
"PathResource.java:65"$1$"	 * <p>Note: Unlike {@link FileSystemResource}, when building relative resources"
"PathResource.java:66"$1$"	 * via {@link #createRelative}, the relative path will be built <i>underneath</i>"
"PathResource.java:67"$1$"	 * the given root: e.g. Paths.get(""C:/dir1/""), relative path ""dir2"" -> ""C:/dir1/dir2""!"
"PathResource.java:68"$1$"	 * @param path a Path handle"
"PathResource.java:69"$1$"	 */"
"PathResource.java:70"$1$"	public PathResource(Path path) {"
"PathResource.java:71"$1$"		Assert.notNull(path, ""Path must not be null"");"
"PathResource.java:72"$1$"		this.path = path.normalize();"
"PathResource.java:73"$1$"	}"
"PathResource.java:74"$0$""
"PathResource.java:75"$0$"	/**"
"PathResource.java:76"$0$"	 * Create a new PathResource from a Path handle."
"PathResource.java:77"$1$"	 * <p>Note: Unlike {@link FileSystemResource}, when building relative resources"
"PathResource.java:78"$1$"	 * via {@link #createRelative}, the relative path will be built <i>underneath</i>"
"PathResource.java:79"$0$"	 * the given root: e.g. Paths.get(""C:/dir1/""), relative path ""dir2"" -> ""C:/dir1/dir2""!"
"PathResource.java:80"$0$"	 * @param path a path"
"PathResource.java:81"$0$"	 * @see java.nio.file.Paths#get(String, String...)"
"PathResource.java:82"$0$"	 */"
"PathResource.java:83"$1$"	public PathResource(String path) {"
"PathResource.java:84"$1$"		Assert.notNull(path, ""Path must not be null"");"
"PathResource.java:85"$1$"		this.path = Paths.get(path).normalize();"
"PathResource.java:86"$1$"	}"
"PathResource.java:87"$0$""
"PathResource.java:88"$0$"	/**"
"PathResource.java:89"$0$"	 * Create a new PathResource from a Path handle."
"PathResource.java:90"$1$"	 * <p>Note: Unlike {@link FileSystemResource}, when building relative resources"
"PathResource.java:91"$1$"	 * via {@link #createRelative}, the relative path will be built <i>underneath</i>"
"PathResource.java:92"$0$"	 * the given root: e.g. Paths.get(""C:/dir1/""), relative path ""dir2"" -> ""C:/dir1/dir2""!"
